anime_id,name,english_name,score,genres,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Made in Abyss: Dawn of the Deep Soul,8.61,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Movie,1,,"AT-X, Takeshobo, Kadokawa Media House, Cygames, Kanetsu Investment, Kadokawa, Global Solutions, Sony Music Solutions, IRMA LA DOUCE",Kinema Citrus,Web manga,1 hr 45 min,R - 17+ (violence & profanity),95,481,3803,277908,496087
41084,Made in Abyss: Retsujitsu no Ougonkyou,Made in Abyss: The Golden City of the Scorching Sun,8.61,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,12,summer 2022,"AT-X, Takeshobo, Kadokawa Media House, Cygames, Kadokawa, Global Solutions, Sony Music Solutions, IRMA LA DOUCE",Kinema Citrus,Web manga,25 min per ep,R - 17+ (violence & profanity),96,489,6510,228408,488048
33,Kenpuu Denki Berserk,Berserk,8.6,"Action, Adventure, Drama, Fantasy, Horror",TV,25,fall 1997,"VAP, Hakusensha, Nippon Television Network",OLM,Manga,23 min per ep,R+ - Mild Nudity,98,305,29444,379883,706824
55823,Natsume Yuujinchou Shichi,Natsume's Book of Friends Season 7,8.59,"Slice of Life, Supernatural",TV,12,fall 2024,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Ai Addiction",Shuka,Manga,23 min per ep,PG-13 - Teens 13 or older,99,3526,446,11386,44957
55791,[Oshi no Ko] 2nd Season,[Oshi No Ko] Season 2,8.59,Drama,TV,13,summer 2024,"Delfi Sound, Shueisha, CyberAgent, Kadokawa",Doga Kobo,Manga,25 min per ep,PG-13 - Teens 13 or older,104,585,5512,182975,418945
52034,[Oshi no Ko],[Oshi No Ko],8.59,"Award Winning, Drama",TV,11,spring 2023,"Delfi Sound, Shueisha, CyberAgent, Kadokawa",Doga Kobo,Manga,30 min per ep,PG-13 - Teens 13 or older,103,198,30221,544032,923199
4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,Gurren Lagann The Movie: The Lights in the Sky are Stars,8.59,"Action, Sci-Fi",Movie,1,,Aniplex,Gainax,Original,2 hr 5 min,R+ - Mild Nudity,102,1153,1107,106639,225746
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl,8.59,"Drama, Romance, Supernatural",Movie,1,,"Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa",CloverWorks,Light novel,1 hr 30 min,PG-13 - Teens 13 or older,100,285,10578,474848,752377
7311,Suzumiya Haruhi no Shoushitsu,The Disappearance of Haruhi Suzumiya,8.59,"Award Winning, Mystery, Sci-Fi, Supernatural",Movie,1,,"Kadokawa Shoten, Animation Do",Kyoto Animation,Light novel,2 hr 41 min,PG-13 - Teens 13 or older,101,367,13824,318824,627002
3786,Shin Evangelion Movie:||,Evangelion: 3.0+1.0 Thrice Upon a Time,8.58,"Action, Award Winning, Drama, Sci-Fi, Suspense",Movie,1,,,Khara,Original,2 hr 35 min,PG-13 - Teens 13 or older,105,630,7841,174256,396031
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,8.58,"Action, Adventure",TV,39,fall 2018,Warner Bros. Japan,David Production,Manga,23 min per ep,R - 17+ (violence & profanity),106,152,33124,724484,1082543
28957,Mushishi Zoku Shou: Suzu no Shizuku,,8.58,"Adventure, Mystery, Slice of Life, Supernatural",Movie,1,,"Aniplex, Kodansha, Delfi Sound",Artland,Manga,47 min,PG-13 - Teens 13 or older,108,1802,232,53353,133647
49701,Doupo Cangqiong: San Nian Zhi Yue,Fights Break Sphere: Three Year Agreement,8.58,"Action, Fantasy",ONA,13,,Tencent Penguin Pictures,Motion Magic,Novel,24 min per ep,PG-13 - Teens 13 or older,106,7118,193,4129,8820
57334,Dandadan,Dan Da Dan,8.56,"Action, Comedy, Supernatural",TV,12,fall 2024,"Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Shueisha",Science SARU,Manga,23 min per ep,R - 17+ (violence & profanity),109,350,10089,355733,651289
32983,Natsume Yuujinchou Go,Natsume's Book of Friends Season 5,8.56,"Slice of Life, Supernatural",TV,11,fall 2016,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha",Shuka,Manga,23 min per ep,PG-13 - Teens 13 or older,113,1308,874,79450,195595
31757,Kizumonogatari II: Nekketsu-hen,Kizumonogatari Part 2: Hot-Blooded,8.56,"Action, Mystery, Supernatural",Movie,1,,"Aniplex, Kodansha",Shaft,Light novel,1 hr 4 min,R - 17+ (violence & profanity),111,517,2403,282167,465162
12355,Ookami Kodomo no Ame to Yuki,Wolf Children,8.56,"Award Winning, Slice of Life, Supernatural",Movie,1,,"Madhouse, VAP, Dentsu, Yomiuri Telecasting, Kadokawa Shoten, TOHO, Hiroshima Television",Studio Chizu,Original,1 hr 57 min,PG-13 - Teens 13 or older,115,239,11566,471414,836975
10379,Natsume Yuujinchou San,Natsume's Book of Friends Season 3,8.56,"Slice of Life, Supernatural",TV,13,summer 2011,"Aniplex, Sakura Create",Brain's Base,Manga,24 min per ep,PG-13 - Teens 13 or older,114,995,1470,122520,261900
16498,Shingeki no Kyojin,Attack on Titan,8.56,"Action, Award Winning, Drama, Suspense",TV,25,spring 2013,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises",Wit Studio,Manga,24 min per ep,R - 17+ (violence & profanity),116,1,178145,2904954,4116124
877,Nana,Nana,8.56,"Drama, Romance",TV,47,spring 2006,"VAP, Nippon Television Network, Shueisha",Madhouse,Manga,22 min per ep,R+ - Mild Nudity,112,297,32309,276192,717201
40748,Jujutsu Kaisen,Jujutsu Kaisen,8.56,"Action, Award Winning, Supernatural",TV,24,fall 2020,"Mainichi Broadcasting System, TOHO animation, Shueisha, dugout, Sumzap",MAPPA,Manga,23 min per ep,R - 17+ (violence & profanity),109,13,93177,1811091,2757713
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,8.56,"Action, Supernatural",Movie,1,,"Aniplex, Shueisha",ufotable,Manga,1 hr 56 min,R - 17+ (violence & profanity),110,71,13332,1091564,1644294
28735,Shouwa Genroku Rakugo Shinjuu,Showa Genroku Rakugo Shinju,8.55,Drama,TV,13,winter 2016,"Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production",Studio Deen,Manga,26 min per ep,PG-13 - Teens 13 or older,122,877,5889,96716,300420
36098,Kimi no Suizou wo Tabetai,I Want To Eat Your Pancreas,8.55,"Drama, Romance",Movie,1,,"Aniplex, ABC Animation",Studio VOLN,Novel,1 hr 48 min,PG-13 - Teens 13 or older,119,164,21970,615512,1030162
7785,Yojouhan Shinwa Taikei,The Tatami Galaxy,8.55,"Award Winning, Comedy, Mystery, Romance, Suspense",TV,11,spring 2010,"Dentsu, Kadokawa Shoten, Fuji TV, TOHO, Asmik Ace, Tohokushinsha Film Corporation, Sony Music Entertainment, Fujipacific Music",Madhouse,Novel,22 min per ep,R - 17+ (violence & profanity),124,511,18682,150241,469564
437,Perfect Blue,Perfect Blue,8.55,"Avant Garde, Award Winning, Drama, Horror, Suspense",Movie,1,,"Rex Entertainment, ONIRO",Madhouse,Novel,1 hr 21 min,R+ - Mild Nudity,120,280,20400,405913,756079
170,Slam Dunk,Slam Dunk,8.55,Sports,TV,101,fall 1993,TV Asahi,Toei Animation,Manga,23 min per ep,PG-13 - Teens 13 or older,123,809,7647,143290,317352
40776,Haikyuu!! To the Top Part 2,Haikyu!! To the Top 2nd-cour,8.55,Sports,TV,12,fall 2020,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Production I.G,Manga,23 min per ep,PG-13 - Teens 13 or older,118,219,6340,516585,868014
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Neon Genesis Evangelion: The End of Evangelion,8.55,"Action, Avant Garde, Drama, Sci-Fi, Suspense",Movie,1,,"TV Tokyo, Toei Animation, Kadokawa Shoten, Movic, Sega, TV Tokyo Music, King Records, Audio Tanaka","Gainax, Production I.G",Original,1 hr 26 min,R+ - Mild Nudity,121,175,30350,652036,976631
30484,Steins;Gate 0,Steins;Gate 0,8.54,"Drama, Sci-Fi, Suspense",TV,23,spring 2018,"Frontier Works, Movic, Kadokawa",White Fox,Visual novel,23 min per ep,PG-13 - Teens 13 or older,125,203,12218,447009,907290
11741,Fate/Zero 2nd Season,Fate/Zero Season 2,8.54,"Action, Fantasy",TV,12,spring 2012,"Aniplex, Nitroplus, Seikaisha, Notes",ufotable,Light novel,24 min per ep,R - 17+ (violence & profanity),126,136,20536,730925,1150699
40417,Fruits Basket 2nd Season,Fruits Basket 2nd Season,8.54,"Drama, Romance, Supernatural",TV,25,spring 2020,"TV Tokyo, TV Osaka, Nihon Ad Systems, Hakusensha, Avex Pictures, TMS Music, 8PAN",TMS Entertainment,Manga,23 min per ep,PG-13 - Teens 13 or older,127,435,6255,280737,544392
53273,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3,JoJo's Bizarre Adventure: Stone Ocean Part 3,8.53,"Action, Adventure",ONA,14,,Warner Bros. Japan,David Production,Manga,24 min per ep,R - 17+ (violence & profanity),130,1076,3177,158657,240999
21329,Mushishi: Hihamukage,Mushi-shi: The Shadow that Devours the Sun,8.53,"Adventure, Mystery, Slice of Life, Supernatural",TV Special,1,,"Aniplex, Kodansha, Delfi Sound",Artland,Manga,45 min,PG-13 - Teens 13 or older,131,1686,202,69995,145212
5300,Zoku Natsume Yuujinchou,Natsume's Book of Friends Season 2,8.53,"Slice of Life, Supernatural",TV,13,winter 2009,"Aniplex, Nihon Ad Systems",Brain's Base,Manga,24 min per ep,PG-13 - Teens 13 or older,129,1013,1489,129858,257103
578,Hotaru no Haka,Grave of the Fireflies,8.53,Drama,Movie,1,,,Studio Ghibli,Novel,1 hr 28 min,PG-13 - Teens 13 or older,128,299,8542,426365,714196
25777,Shingeki no Kyojin Season 2,Attack on Titan Season 2,8.52,"Action, Drama, Suspense",TV,12,spring 2017,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprises",Wit Studio,Manga,24 min per ep,R - 17+ (violence & profanity),135,12,22125,1948086,2845723
35843,Gintama. Porori-hen,Gintama. Slip Arc,8.52,"Action, Comedy, Sci-Fi",TV,13,fall 2017,"TV Tokyo, Aniplex, Dentsu, Shueisha",Bandai Namco Pictures,Manga,23 min per ep,PG-13 - Teens 13 or older,134,1229,929,106991,210410
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Gintama: The Movie,8.52,"Action, Comedy, Sci-Fi",Movie,1,,"TV Tokyo, Aniplex, Dentsu, Bandai, Warner Bros. Japan, Shueisha",Sunrise,Manga,1 hr 35 min,R - 17+ (violence & profanity),133,1491,620,98321,169882
40664,Shoujo☆Kageki Revue Starlight Movie,Revue Starlight: The Movie,8.52,Drama,Movie,1,,Bushiroad,Kinema Citrus,Original,2 hr,PG-13 - Teens 13 or older,136,4901,956,9640,22316
12365,Bakuman. 3rd Season,Bakuman. Season 3,8.52,"Comedy, Drama, Romance",TV,25,fall 2012,"NHK, Shueisha",J.C.Staff,Manga,24 min per ep,PG-13 - Teens 13 or older,132,760,2957,198603,337730
56538,Kimi ni Todoke 3rd Season,Kimi ni Todoke: From Me to You Season 3,8.51,"Drama, Romance",ONA,5,,Sound Team Don Juan,Production I.G,Manga,1 hr 6 min per ep,PG-13 - Teens 13 or older,140,2462,665,25978,84776
35839,Sora yori mo Tooi Basho,A Place Further Than The Universe,8.51,"Adventure, Comedy, Drama",TV,13,winter 2018,"Movic, AT-X, Sony Music Communications, Docomo Anime Store, Kadokawa Media House, Kadokawa, NewGin, Crunchyroll SC Anime Fund",Madhouse,Original,23 min per ep,PG-13 - Teens 13 or older,138,447,14512,226146,527121
4282,Kara no Kyoukai Movie 5: Mujun Rasen,The Garden of Sinners Chapter 5: Paradox Spiral,8.51,"Action, Drama, Fantasy, Mystery, Romance, Suspense",Movie,1,,Notes,ufotable,Light novel,1 hr 54 min,R - 17+ (violence & profanity),139,1052,4631,135577,245309
801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Ghost in the Shell: Stand Alone Complex 2nd GIG,8.51,"Action, Mystery, Sci-Fi",TV,26,winter 2004,"Bandai Visual, Dentsu, Victor Entertainment, Kodansha, Tokuma Shoten, Nippon Television Network, Fonishia",Production I.G,Manga,25 min per ep,R - 17+ (violence & profanity),141,1115,3205,106433,233439
205,Samurai Champloo,Samurai Champloo,8.51,"Action, Adventure, Comedy",TV,26,spring 2004,"Victor Entertainment, Fuji TV, Barnum Studio, Tokuma Shoten, flying DOG",Manglobe,Original,24 min per ep,R - 17+ (violence & profanity),137,109,39262,658176,1286744
38474,Yuru Camp△ Season 2,Laid-Back Camp Season 2,8.5,Slice of Life,TV,13,winter 2021,"Half H.P Studio, MAGES., DeNA",C-Station,Manga,23 min per ep,PG-13 - Teens 13 or older,145,1090,3106,105316,238939
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,JoJo's Bizarre Adventure: Diamond Is Unbreakable,8.5,"Action, Adventure",TV,39,spring 2016,Warner Bros. Japan,David Production,Manga,23 min per ep,R - 17+ (violence & profanity),142,128,41115,815817,1181731
44070,Tian Guan Cifu Special,Heaven Official's Blessing Special,8.5,"Action, Adventure, Drama, Fantasy",ONA,1,,bilibili,Haoliners Animation League,Web novel,21 min,PG-13 - Teens 13 or older,144,3170,514,28131,54221
40834,Ousama Ranking,Ranking of Kings,8.5,"Adventure, Fantasy",TV,23,fall 2021,"Aniplex, Dentsu, Fuji TV, Kadokawa, Bandai Spirits",Wit Studio,Web manga,22 min per ep,PG-13 - Teens 13 or older,143,314,13228,367201,696636
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Puella Magi Madoka Magica the Movie: Rebellion,8.49,"Award Winning, Drama, Suspense",Movie,1,,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",Shaft,Original,1 hr 56 min,PG-13 - Teens 13 or older,146,629,9218,236120,396808
32182,Mob Psycho 100,Mob Psycho 100,8.49,"Action, Comedy, Supernatural",TV,12,summer 2016,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan",Bones,Web manga,24 min per ep,PG-13 - Teens 13 or older,147,28,50979,1338875,2182838
30276,One Punch Man,One Punch Man,8.49,"Action, Comedy",TV,12,fall 2015,"TV Tokyo, Bandai Visual, Lantis, Asatsu DK, Banpresto, Good Smile Company, Shueisha, JR East Marketing & Communications",Madhouse,Web manga,24 min per ep,R - 17+ (violence & profanity),148,4,65546,2315268,3350071
37779,Yakusoku no Neverland,The Promised Neverland,8.48,"Mystery, Suspense",TV,12,winter 2019,"Aniplex, Dentsu, Fuji TV, Shueisha, CA-Cygames Anime Fund",CloverWorks,Manga,22 min per ep,R - 17+ (violence & profanity),152,39,32634,1335230,2049847
12431,Uchuu Kyoudai,Space Brothers,8.48,Comedy,TV,99,spring 2012,"Yomiuri Telecasting, Trinity Sound",A-1 Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,149,1272,3887,54162,201043
30654,Ansatsu Kyoushitsu 2nd Season,Assassination Classroom Second Season,8.48,"Action, Comedy",TV,25,winter 2016,"Dentsu, Studio Hibari, Fuji TV, DAX Production, Avex Pictures, Shueisha, Kansai Telecasting",Lerche,Manga,23 min per ep,PG-13 - Teens 13 or older,149,86,17737,928427,1493788
3297,Aria the Origination,Aria the Origination,8.48,"Fantasy, Sci-Fi, Slice of Life",TV,13,winter 2008,"TV Tokyo, Media Factory, Shochiku, Mag Garden",HAL Film Maker,Manga,24 min per ep,G - All Ages,150,1787,4207,33312,134629
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,Fate/stay night: Heaven's Feel - II. Lost Butterfly,8.47,"Action, Fantasy",Movie,1,,"Aniplex, Notes, Kadokawa",ufotable,Visual novel,1 hr 57 min,R - 17+ (violence & profanity),157,605,3526,241650,409418
50265,Spy x Family,,8.47,"Action, Award Winning, Comedy",TV,12,spring 2022,"TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Shueisha","Wit Studio, CloverWorks",Manga,24 min per ep,PG-13 - Teens 13 or older,155,61,40075,1048317,1707599
47194,Summertime Render,Summer Time Rendering,8.47,"Mystery, Supernatural, Suspense",TV,25,spring 2022,"Shogakukan-Shueisha Productions, Movic, MAGES., Tokyo MX, Shueisha, Toy's Factory, Bandai Spirits",OLM,Manga,23 min per ep,R - 17+ (violence & profanity),154,388,10148,251622,597592
10165,Nichijou,Nichijou - My Ordinary Life,8.47,Comedy,TV,26,spring 2011,"Lantis, Kadokawa Shoten, Movic, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Animation Do",Kyoto Animation,Manga,23 min per ep,PG-13 - Teens 13 or older,154,194,24618,383459,935400
52215,Chi. Chikyuu no Undou ni Tsuite,Orb: On the Movements of the Earth,8.46,Drama,TV,25,fall 2024,"Shogakukan-Shueisha Productions, Shogakukan, NHK Enterprises, SKY Perfect Pictures",Madhouse,Manga,25 min per ep,R - 17+ (violence & profanity),160,1715,1447,24363,141658
38450,Mo Dao Zu Shi: Xian Yun Pian,The Master of Diabolism Season 2,8.46,"Action, Adventure, Drama, Fantasy, Mystery",ONA,8,,Tencent Penguin Pictures,B.CMAY PICTURES,Web novel,24 min per ep,R - 17+ (violence & profanity),164,2066,1271,52247,111532
37208,Mo Dao Zu Shi,The Master of Diabolism,8.46,"Action, Adventure, Drama, Fantasy, Mystery",ONA,15,,"Aniplex, Tencent Penguin Pictures",B.CMAY PICTURES,Web novel,25 min per ep,R - 17+ (violence & profanity),163,1069,6937,83642,242070
36649,Banana Fish,Banana Fish,8.46,"Action, Adventure, Drama, Suspense",TV,24,summer 2018,"Aniplex, Dentsu, Movic, Fuji TV, Shogakukan",MAPPA,Manga,22 min per ep,R - 17+ (violence & profanity),158,202,31114,391372,907942
44511,Chainsaw Man,Chainsaw Man,8.46,"Action, Fantasy",TV,12,fall 2022,dugout,MAPPA,Manga,24 min per ep,R - 17+ (violence & profanity),159,62,49954,957432,1695025
6114,Rainbow: Nisha Rokubou no Shichinin,Rainbow,8.46,"Drama, Suspense",TV,26,spring 2010,"VAP, Nippon Television Network",Madhouse,Manga,22 min per ep,R - 17+ (violence & profanity),165,608,8511,161832,408882
44087,Gintama: The Semi-Final,,8.46,"Action, Comedy",Special,2,,,Bandai Namco Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,162,2475,257,42666,83960
392,Yuu☆Yuu☆Hakusho,Yu Yu Hakusho: Ghost Files,8.46,"Action, Supernatural",TV,112,fall 1992,"Yomiko Advertising, Fuji TV",Pierrot,Manga,23 min per ep,PG-13 - Teens 13 or older,162,295,23795,343526,719243
37379,Chihayafuru 3,,8.46,"Drama, Sports",TV,24,fall 2019,"Kodansha, Nippon Television Network, TC Entertainment, Nippon Television Music, FBC",Madhouse,Manga,22 min per ep,PG-13 - Teens 13 or older,160,1657,1626,66533,148210
57647,Uma Musume: Pretty Derby - Shin Jidai no Tobira,Uma Musume: Pretty Derby - Beginning of a New Era,8.45,Sports,Movie,1,,Cygames,CygamesPictures,Game,1 hr 48 min,PG-13 - Teens 13 or older,170,6660,108,2990,10314
35737,Pluto,Pluto,8.45,"Action, Mystery, Sci-Fi, Suspense",ONA,8,,"Genco, Tezuka Productions, Netflix, NetEase",Studio M2,Manga,1 hr 1 min per ep,PG-13 - Teens 13 or older,167,1256,2689,88241,204297
31181,Owarimonogatari,Owarimonogatari,8.45,"Comedy, Mystery, Supernatural",TV,12,fall 2015,Aniplex,Shaft,Light novel,26 min per ep,R - 17+ (violence & profanity),166,484,2958,243139,493178
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,Steins;Gate: The Movie - Load Region of Déjà Vu,8.45,"Drama, Sci-Fi",Movie,1,,"Frontier Works, Media Factory, Movic, AT-X, Kadokawa Pictures Japan, MAGES., Cinema Sunshine",White Fox,Visual novel,1 hr 30 min,PG-13 - Teens 13 or older,168,376,2742,367331,615115
51039,Doupo Cangqiong: Nian Fan,,8.45,"Action, Adventure, Fantasy",ONA,157,,"Tencent Penguin Pictures, China Literature Limited, Wanda Media",Motion Magic,Novel,24 min per ep,PG-13 - Teens 13 or older,168,6957,316,3091,9312
36999,Zoku Owarimonogatari,,8.44,"Comedy, Mystery, Supernatural",TV,6,spring 2019,"Aniplex, Kodansha",Shaft,Light novel,28 min per ep,R - 17+ (violence & profanity),175,1087,1025,114750,239227
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,8.44,"Action, Adventure",TV,24,winter 2015,"Yomiko Advertising, Warner Bros. Japan, KlockWorx, Medicos Entertainment, Shueisha",David Production,Manga,23 min per ep,R - 17+ (violence & profanity),173,131,21282,828725,1168709
37105,Grand Blue,Grand Blue Dreaming,8.44,Comedy,TV,12,summer 2018,"Mainichi Broadcasting System, Kodansha, NBCUniversal Entertainment Japan, Avex Pictures, Q-Tec, JR East Marketing & Communications, GYAO!",Zero-G,Manga,24 min per ep,PG-13 - Teens 13 or older,171,248,20600,439848,822983
38000,Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba,8.44,"Action, Award Winning, Supernatural",TV,26,spring 2019,"Aniplex, Studio Mausu, Shueisha",ufotable,Manga,23 min per ep,R - 17+ (violence & profanity),174,5,92500,2206342,3209198
20583,Haikyuu!!,Haikyu!!,8.44,Sports,TV,25,spring 2014,"Dentsu, Mainichi Broadcasting System, Movic, TOHO animation, Shueisha, Spacey Music Entertainment",Production I.G,Manga,24 min per ep,PG-13 - Teens 13 or older,172,37,75813,1280476,2060291
55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,8.43,"Adventure, Drama, Fantasy, Ecchi",TV,12,spring 2024,"Frontier Works, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",Studio Bind,Light novel,23 min per ep,R - 17+ (violence & profanity),179,512,4021,256282,468293
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Re:ZERO -Starting Life in Another World- Season 2 Part 2,8.43,"Drama, Fantasy, Suspense",TV,12,winter 2021,"AT-X, Memory-Tech, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa",White Fox,Light novel,29 min per ep,R - 17+ (violence & profanity),180,182,13014,569403,970019
